invoice_id,invoice_date,amount,payment_date
4147,2025-01-15,293.88,2025-02-23
4694,2025-07-12,464.31,2025-07-24
3393,2025-03-27,887.16,2025-04-16
1954,2025-06-13,1350.33,2025-07-12
1794,2025-01-20,1909.26,2025-02-11
2211,2025-09-13,249.3,2025-10-13
589,2025-06-03,310.1,2025-07-07
3091,2025-12-04,880.6,2025-12-16
311,2025-12-19,668.72,2025-12-29
1351,2025-08-12,386.6,2025-08-28
4520,2025-06-20,257.28,2025-07-01
315,2025-09-23,295.47,2025-10-14
1257,2025-03-28,426.42,2025-04-30
3757,2025-01-22,350.63,2025-02-03
2885,2025-07-18,56.36,2025-08-14
300,2025-12-08,372.6,2026-01-15
2232,2025-05-16,1194.59,2025-05-22
4119,2025-07-19,223.93,2025-08-15
3725,2025-06-06,2109.24,2025-06-25
4687,2025-03-23,909.34,2025-04-29
3364,2025-04-28,193.3,2025-06-01
2506,2025-11-17,860.16,2025-11-29
4720,2025-04-10,1052.48,2025-05-16
439,2025-09-16,309.28,2025-09-21
3896,2025-05-13,629.02,2025-06-17
1375,2025-10-06,73.93,2025-10-11
610,2025-02-11,223.93,2025-02-22
4505,2025-06-08,1535.1,2025-07-08
2779,2025-11-02,171.52,2025-11-25
1368,2025-12-11,820.26,2025-12-18
2432,2025-11-08,1003.68,2025-11-19
2073,2025-04-27,42.88,2025-05-15
4333,2025-07-10,1433.4,2025-08-17
2615,2025-07-23,355.35,2025-08-19
1541,2025-10-15,1911.2,2025-11-22
2296,2025-10-11,533.28,2025-10-25
2164,2025-04-03,772.97,2025-05-01
4118,2025-11-17,402.4,2025-12-08
1879,2025-02-27,1527.0,2025-03-21
2384,2025-12-24,1003.7,2026-01-13
3705,2025-06-11,1928.7,2025-07-16
274,2025-02-09,577.92,2025-03-13
1139,2025-12-08,1712.58,2026-01-04
7,2025-11-01,500.9,2025-11-29
1007,2025-08-08,106.07,2025-08-19
573,2025-02-21,1591.05,2025-03-06
3307,2025-11-07,976.08,2025-12-01
322,2025-03-28,775.68,2025-04-04
4831,2025-05-24,1534.54,2025-06-04
388,2025-12-17,185.22,2025-12-30
3295,2025-10-16,837.12,2025-11-19
2536,2025-11-17,1046.16,2025-12-18
4764,2025-11-01,678.72,2025-11-22
988,2025-01-14,186.3,2025-02-20
970,2025-02-22,290.88,2025-03-12
4213,2025-11-02,622.18,2025-11-12
1055,2025-01-28,591.36,2025-02-11
4488,2025-02-11,451.8,2025-03-19
713,2025-04-25,909.34,2025-05-25
1338,2025-08-01,844.2,2025-08-25
4375,2025-11-20,301.11,2025-12-07
4824,2025-09-21,443.2,2025-10-24
864,2025-09-30,293.88,2025-11-07
3023,2025-11-16,276.65,2025-11-23
3420,2025-04-02,1500.12,2025-05-03
4805,2025-11-29,967.68,2026-01-07
4842,2025-06-24,764.48,2025-07-31
3473,2025-11-27,526.46,2025-12-23
1405,2025-02-09,1254.2,2025-02-20
4809,2025-08-12,161.98,2025-08-31
3975,2025-04-06,685.74,2025-05-04
3159,2025-04-30,334.56,2025-05-14
1361,2025-05-23,143.58,2025-06-13
1828,2025-06-18,1275.48,2025-07-18
2015,2025-01-22,630.24,2025-02-04
2785,2025-08-16,518.0,2025-09-09
2784,2025-07-20,651.17,2025-08-26
2635,2025-05-23,124.04,2025-06-28
1725,2025-08-23,836.4,2025-09-01
1125,2025-12-07,469.56,2026-01-13
2657,2025-12-17,503.16,2025-12-26
1699,2025-05-22,94.76,2025-06-22
1438,2025-04-20,73.93,2025-05-07
1152,2025-10-11,645.12,2025-11-09
1549,2025-02-22,308.7,2025-03-05
2452,2025-08-08,351.9,2025-08-22
794,2025-11-25,83.64,2025-12-08
2591,2025-05-07,269.1,2025-06-01
371,2025-06-12,789.04,2025-06-30
1071,2025-05-27,954.63,2025-07-04
588,2025-05-28,500.04,2025-06-18
637,2025-05-16,359.4,2025-06-12
3846,2025-05-25,355.35,2025-06-16
1833,2025-01-31,213.21,2025-02-08
2401,2025-04-06,225.9,2025-05-15
3727,2025-08-20,1075.2,2025-09-21
2007,2025-01-20,971.52,2025-01-29
4666,2025-08-03,379.04,2025-08-16
3137,2025-02-24,110.8,2025-03-18
2013,2025-12-29,23.69,2026-01-31
1238,2025-09-04,1254.96,2025-09-19
4892,2025-06-10,1421.88,2025-06-26
4669,2025-07-25,2192.2,2025-08-29
4277,2025-01-06,1133.44,2025-02-06
2998,2025-12-09,471.68,2026-01-13
2365,2025-03-06,961.09,2025-03-24
4526,2025-10-14,1993.68,2025-10-23
4564,2025-01-11,2016.2,2025-01-30
2406,2025-10-18,503.0,2025-10-28
2628,2025-11-01,600.32,2025-11-30
1987,2025-02-16,1078.2,2025-03-23
3865,2025-01-31,276.65,2025-02-26
2892,2025-04-29,1310.53,2025-05-21
1646,2025-03-16,1914.06,2025-04-01
1720,2025-07-03,750.06,2025-07-21
1635,2025-11-18,195.92,2025-12-21
125,2025-07-17,565.84,2025-07-25
2455,2025-04-17,44.93,2025-05-09
3319,2025-07-25,362.6,2025-08-26
1842,2025-01-28,697.44,2025-02-24
2341,2025-04-20,2146.43,2025-05-18
1705,2025-11-24,85.58,2025-12-30
4737,2025-06-03,1814.58,2025-06-21
2828,2025-07-27,449.3,2025-08-26
2866,2025-01-20,433.44,2025-02-02
3329,2025-03-13,45.18,2025-04-16
1897,2025-12-30,385.11,2026-02-03
2011,2025-05-25,313.92,2025-06-25
1197,2025-06-28,331.66,2025-08-04
1379,2025-09-02,366.24,2025-09-07
1852,2025-03-16,450.88,2025-04-01
377,2025-12-02,705.18,2025-12-26
4235,2025-04-30,407.2,2025-05-19
3518,2025-01-15,226.35,2025-02-11
3041,2026-01-02,23.69,2026-01-28
4136,2025-06-26,55.4,2025-07-09
4142,2025-07-22,686.28,2025-08-16
1604,2025-05-09,150.9,2025-06-08
3168,2025-07-13,546.3,2025-08-08
2199,2025-03-28,301.8,2025-04-07
1796,2025-10-01,940.65,2025-10-18
1072,2025-12-04,1806.66,2025-12-16
4561,2025-04-26,407.2,2025-05-12
4768,2025-02-19,62.02,2025-03-19
4585,2025-03-19,215.64,2025-04-12
3102,2025-06-23,100.81,2025-07-20
2938,2025-04-11,2035.85,2025-05-07
694,2025-06-22,987.84,2025-07-19
4056,2025-07-05,645.12,2025-08-05
1645,2025-12-29,543.83,2026-01-29
3891,2025-02-13,642.9,2025-03-22
4274,2025-08-16,1070.84,2025-08-28
1230,2025-05-24,227.7,2025-06-18
1236,2025-07-29,622.18,2025-09-06
1335,2025-10-26,300.82,2025-11-20
4446,2025-03-30,221.79,2025-04-13
3596,2025-10-24,41.4,2025-11-01
1914,2025-12-07,1304.81,2026-01-14
526,2025-12-07,1208.19,2025-12-28
3900,2025-01-06,393.3,2025-02-11
3919,2025-11-23,1087.32,2025-11-29
2952,2025-01-07,764.82,2025-01-12
3457,2025-06-06,125.75,2025-07-10
3911,2025-03-22,223.93,2025-04-20
1231,2025-05-22,283.44,2025-06-02
1091,2025-09-24,864.36,2025-10-12
42,2025-01-22,872.64,2025-01-29
4787,2025-02-14,548.73,2025-03-13
1870,2025-07-12,207.2,2025-08-01
2634,2025-07-13,1713.77,2025-08-19
167,2025-02-20,727.2,2025-03-08
4221,2025-01-23,1511.12,2025-02-01
4617,2025-01-23,1036.0,2025-02-28
557,2025-08-24,366.24,2025-09-15
1965,2025-11-05,2208.56,2025-12-07
3477,2025-07-26,425.16,2025-07-31
4344,2025-03-07,579.9,2025-03-22
73,2025-09-24,333.36,2025-11-02
2528,2025-11-27,575.04,2026-01-02
1578,2025-02-01,1003.7,2025-03-12
1784,2025-06-20,503.0,2025-07-12
4955,2025-03-19,708.6,2025-04-03
1417,2025-09-26,1285.8,2025-10-25
2435,2025-07-26,921.12,2025-08-11
3611,2025-03-20,464.96,2025-03-30
4815,2025-05-20,283.44,2025-06-23
1873,2025-09-12,244.9,2025-09-23
3290,2025-04-29,637.74,2025-06-05
1418,2025-07-31,338.16,2025-08-26
2078,2025-02-24,636.42,2025-03-14
907,2025-04-16,1468.61,2025-05-23
4656,2025-06-10,645.12,2025-07-15
748,2025-01-28,665.37,2025-02-16
1424,2026-01-03,142.14,2026-01-29
1240,2025-07-10,1001.8,2025-07-31
2399,2025-05-17,201.62,2025-06-14
1232,2025-08-22,414.4,2025-09-05
593,2025-03-17,1254.96,2025-04-15
2791,2025-11-08,397.32,2025-12-13
4264,2025-10-20,348.6,2025-10-27
1088,2025-10-28,511.84,2025-11-30
94,2025-01-16,1605.92,2025-02-06
4209,2025-05-24,223.93,2025-06-26
4376,2025-12-05,36.12,2025-12-18
2333,2025-12-02,161.92,2026-01-03
1029,2025-05-19,387.8,2025-06-10
3430,2025-11-05,686.28,2025-11-20
3466,2025-11-22,376.32,2025-12-09
2353,2025-02-18,209.28,2025-03-20
739,2025-01-08,90.36,2025-01-20
2427,2025-09-25,779.46,2025-10-15
4224,2025-05-27,1201.86,2025-06-06
3557,2025-09-25,246.96,2025-10-19
2394,2025-09-15,1014.48,2025-09-24
3238,2025-12-04,239.3,2025-12-17
660,2025-01-25,823.04,2025-02-13
2710,2025-04-15,1279.26,2025-04-27
338,2025-10-02,1424.93,2025-10-12
246,2025-04-15,1753.76,2025-04-21
411,2025-07-27,523.2,2025-08-24
2597,2025-05-04,139.44,2025-06-08
603,2025-08-13,925.92,2025-08-25
3754,2025-05-05,702.7,2025-06-04
3858,2025-01-06,252.84,2025-02-02
1709,2025-08-22,955.6,2025-09-20
4717,2025-02-17,824.16,2025-03-23
712,2025-04-04,452.7,2025-04-11
2707,2025-02-09,622.18,2025-02-23
3370,2025-06-06,325.08,2025-06-19
1239,2025-05-02,766.92,2025-05-09
3841,2025-08-22,1712.58,2025-09-26
2499,2025-01-28,1807.52,2025-03-02
693,2025-10-30,2285.8,2025-11-11
476,2025-06-22,759.78,2025-07-10
3608,2025-03-20,325.08,2025-03-27
1374,2025-07-11,823.04,2025-08-19
3986,2025-05-09,1420.38,2025-05-24
3554,2025-02-21,617.28,2025-03-10
3451,2025-11-01,50.09,2025-11-27
3499,2025-11-04,802.62,2025-12-05
3226,2025-04-19,213.95,2025-05-28
2899,2025-03-24,470.69,2025-03-29
4793,2025-09-01,449.3,2025-10-03
1079,2025-12-25,85.76,2026-01-16
112,2025-11-18,449.3,2025-11-30
1276,2025-02-02,201.62,2025-03-11
2997,2025-09-21,256.74,2025-09-29
1444,2025-11-03,269.58,2025-11-23
1346,2025-09-14,670.04,2025-10-04
19,2025-10-31,913.51,2025-11-27
3351,2025-02-25,1220.8,2025-03-09
4579,2025-02-18,376.32,2025-02-28
3871,2025-03-17,1627.36,2025-04-01
2383,2025-08-25,813.62,2025-09-02
3287,2025-02-12,361.44,2025-03-17
2433,2025-07-22,802.62,2025-07-28
958,2025-04-06,1295.36,2025-04-30
1891,2025-07-14,600.32,2025-08-17
3770,2025-07-31,112.97,2025-08-05
2571,2025-02-08,680.16,2025-03-10
2919,2025-10-20,161.28,2025-11-10
1190,2025-02-24,42.21,2025-03-22
773,2025-09-28,1250.1,2025-11-03
1502,2025-09-24,851.53,2025-10-20
3262,2025-03-10,125.42,2025-04-05
1470,2025-10-01,1511.1,2025-11-04
2022,2025-11-29,341.11,2026-01-06
3148,2025-05-25,843.24,2025-06-24
4433,2025-11-18,1104.07,2025-12-21
3906,2025-08-06,685.74,2025-08-11
2518,2025-10-09,126.63,2025-10-29
1378,2025-01-17,1712.58,2025-02-12
61,2025-02-12,166.2,2025-03-05
4312,2025-03-05,286.68,2025-04-03
2240,2025-01-15,1806.66,2025-01-23
1740,2025-08-21,2226.42,2025-09-22
583,2025-03-28,1966.68,2025-04-14
1630,2025-05-18,62.02,2025-06-26
1806,2025-10-20,558.18,2025-11-15
3343,2025-04-30,255.92,2025-05-30
1390,2025-01-22,1178.65,2025-02-13
2099,2025-12-27,1410.36,2026-01-27
154,2025-03-09,180.72,2025-03-21
684,2025-12-21,1803.19,2026-01-15
2676,2025-05-17,853.67,2025-06-01
4707,2025-10-04,814.4,2025-10-26
2793,2025-06-06,1591.05,2025-07-12
1938,2025-10-05,790.79,2025-11-08
3327,2025-05-13,221.79,2025-05-28
1218,2025-07-10,414.0,2025-07-19
1781,2025-12-15,477.8,2026-01-06
1971,2025-05-08,1129.7,2025-06-10
3759,2025-12-14,161.98,2026-01-21
3036,2025-08-31,1666.8,2025-09-11
1542,2025-09-06,1638.9,2025-09-21
2837,2025-03-21,1505.55,2025-04-04
56,2025-01-05,359.44,2025-02-08
4420,2025-08-11,447.86,2025-09-17
4891,2025-11-19,347.94,2025-11-30
2438,2025-08-29,742.49,2025-09-04
2201,2025-12-31,703.08,2026-01-12
1028,2025-07-24,1628.8,2025-08-11
1132,2025-04-02,376.32,2025-04-19
276,2025-06-09,1376.32,2025-07-17
4900,2025-06-12,722.4,2025-07-04
1918,2025-09-02,228.58,2025-09-23
1399,2025-01-16,802.62,2025-02-03
4682,2025-03-24,295.47,2025-04-22
4830,2025-01-07,575.52,2025-01-14
4337,2025-06-26,433.44,2025-07-08
3967,2025-12-30,1036.0,2026-01-07
1701,2025-11-10,23.14,2025-12-02
1984,2025-05-14,813.24,2025-05-29
2171,2025-07-25,355.35,2025-08-20
4462,2025-08-31,161.28,2025-09-29
443,2025-04-13,50.09,2025-04-27
50,2025-07-10,171.52,2025-07-26
1365,2025-10-17,526.3,2025-10-27
99,2026-01-05,506.52,2026-01-22
89,2026-01-01,1748.16,2026-01-17
4571,2025-10-05,728.96,2025-11-13
4243,2025-10-01,581.2,2025-10-11
4939,2025-10-17,485.76,2025-11-05
1679,2025-12-31,288.96,2026-01-25
4247,2025-08-25,1278.64,2025-09-06
4021,2025-11-24,406.62,2025-12-12
968,2025-09-08,450.81,2025-09-22
305,2025-11-01,360.1,2025-11-28
3893,2025-03-19,145.44,2025-04-17
307,2025-04-01,155.05,2025-04-28
4578,2025-10-22,92.56,2025-10-30
2569,2025-02-18,1417.2,2025-02-25
3493,2025-03-02,907.29,2025-03-22
2857,2025-11-11,1611.84,2025-11-22
1181,2025-09-06,215.64,2025-09-17
551,2025-10-12,558.18,2025-11-07
3173,2025-01-15,697.44,2025-02-14
3790,2025-09-18,277.68,2025-10-09
508,2025-09-23,697.2,2025-10-05
4060,2025-09-27,1612.96,2025-10-16
4829,2025-11-20,717.9,2025-12-08
3044,2025-05-26,404.37,2025-06-19
3471,2025-10-13,793.52,2025-11-11
965,2025-04-10,858.42,2025-05-10
651,2025-03-23,300.16,2025-03-28
524,2025-08-04,123.48,2025-08-23
4367,2025-07-21,1528.96,2025-08-16
3516,2025-02-01,622.18,2025-02-28
248,2025-05-25,141.72,2025-06-05
4576,2025-08-10,106.07,2025-08-19
1969,2025-11-24,465.15,2025-12-09
4958,2025-03-20,836.64,2025-04-06
3411,2025-09-10,1021.44,2025-10-19
3282,2025-03-10,322.56,2025-03-20
734,2025-06-11,332.28,2025-06-25
2852,2025-11-05,201.2,2025-12-14
2872,2025-02-13,828.8,2025-03-04
3505,2025-03-03,1405.4,2025-03-30
904,2025-07-20,279.09,2025-08-22
2434,2025-12-03,1028.8,2025-12-26
905,2025-04-14,671.44,2025-05-21
4428,2025-08-09,1640.52,2025-08-19
808,2025-12-26,914.32,2026-01-19
4022,2025-03-17,1915.39,2025-04-08
2475,2025-05-24,424.28,2025-07-02
153,2025-12-23,155.4,2026-01-16
655,2025-06-18,259.0,2025-07-08
3642,2025-02-11,1108.91,2025-03-01
78,2025-04-23,732.68,2025-05-11
950,2025-09-21,993.3,2025-10-29
3716,2025-08-23,51.44,2025-09-03
1164,2025-04-25,1285.8,2025-05-08
3395,2025-01-16,1406.16,2025-01-31
1412,2025-07-10,239.3,2025-08-04
832,2025-01-07,813.01,2025-01-24
4027,2025-01-06,734.7,2025-01-29
2176,2025-03-30,619.96,2025-04-12
859,2025-09-24,1993.68,2025-10-04
2897,2025-08-08,100.6,2025-08-27
1386,2025-03-02,183.12,2025-03-22
3363,2025-07-09,47.38,2025-07-21
4760,2025-01-10,1404.67,2025-01-27
4317,2025-08-14,193.92,2025-09-11
2234,2025-03-17,428.8,2025-04-24
3470,2025-08-03,228.58,2025-09-06
1946,2025-11-09,52.32,2025-11-24
1402,2025-07-04,764.82,2025-07-09
4378,2025-04-27,159.95,2025-05-13
4959,2025-05-29,304.7,2025-06-28
1702,2025-06-01,1194.59,2025-07-10
1493,2025-10-22,1137.12,2025-11-06
3398,2025-11-13,289.8,2025-11-21
578,2025-12-07,1376.32,2026-01-03
682,2025-11-09,633.15,2025-11-29
3264,2025-07-16,752.64,2025-07-23
4828,2025-10-30,95.56,2025-11-23
2645,2025-11-14,1828.64,2025-12-16
292,2025-11-09,1405.18,2025-11-14
3030,2025-02-15,186.3,2025-03-10
2759,2025-08-04,193.92,2025-08-12
3980,2025-12-01,1250.1,2025-12-23
1146,2025-10-06,41.4,2025-11-12
4303,2025-10-08,1661.4,2025-10-20
815,2025-07-23,189.52,2025-08-12
1899,2025-01-26,564.85,2025-02-02
800,2025-11-20,1054.05,2025-12-14
2103,2025-07-22,633.15,2025-08-01
2544,2025-05-23,352.1,2025-06-10
3862,2025-01-07,1993.68,2025-01-23
1449,2025-12-06,1178.65,2025-12-23
268,2025-06-25,1108.91,2025-07-24
783,2025-10-12,219.22,2025-11-14
1046,2025-11-01,1928.7,2025-11-09
4229,2025-09-18,50.09,2025-10-14
1117,2025-12-26,937.44,2026-01-27
2729,2025-04-02,290.88,2025-04-20
4510,2025-09-29,23.14,2025-10-12
84,2025-10-19,377.25,2025-10-28
1448,2025-09-22,710.7,2025-10-01
2067,2025-02-13,270.9,2025-03-17
4342,2025-10-28,437.04,2025-11-19
987,2025-02-23,783.68,2025-03-29
3620,2025-11-01,1416.78,2025-11-13
4613,2025-06-22,193.92,2025-07-06
1509,2025-04-15,1992.06,2025-05-10
2621,2025-02-20,913.92,2025-03-05
450,2025-05-30,142.14,2025-07-07
1082,2025-11-18,47.38,2025-12-17
2123,2025-02-15,862.56,2025-03-02
1408,2025-12-22,553.8,2026-01-30
1389,2025-03-13,957.2,2025-03-31
3361,2025-04-28,71.07,2025-05-09
357,2025-09-24,313.55,2025-10-29
4718,2026-01-02,180.6,2026-02-07
1995,2025-10-08,554.0,2025-10-17
2012,2025-11-05,221.52,2025-12-05
674,2025-12-16,1018.0,2025-12-24
2713,2025-06-15,93.03,2025-06-27
1718,2025-12-27,855.8,2026-01-13
662,2025-06-30,402.96,2025-07-07
1005,2025-06-11,994.08,2025-06-24
3824,2025-12-09,47.86,2026-01-01
4422,2025-02-09,1803.19,2025-02-23
4739,2025-11-12,432.18,2025-12-02
3589,2025-10-14,1311.12,2025-10-26
3132,2026-01-03,1309.62,2026-02-02
2424,2025-06-12,650.16,2025-07-17
137,2025-02-23,377.25,2025-03-25
1670,2025-07-09,906.66,2025-07-17
973,2025-11-07,479.85,2025-11-30
1225,2025-12-26,185.22,2026-01-30
4191,2025-09-17,186.06,2025-10-09
3425,2025-05-10,864.36,2025-05-21
1357,2025-03-01,1857.42,2025-03-18
3273,2025-07-26,815.23,2025-08-28
4525,2025-04-22,96.96,2025-05-15
3823,2025-10-19,83.1,2025-11-26
3108,2025-04-05,1421.88,2025-05-09
422,2025-08-19,781.77,2025-09-05
1598,2025-11-27,2016.2,2025-12-07
4743,2025-12-13,632.43,2026-01-04
547,2025-11-23,686.08,2025-11-30
172,2025-06-27,414.4,2025-07-08
805,2025-02-07,668.92,2025-03-06
817,2025-12-21,166.68,2026-01-03
2028,2026-01-04,813.01,2026-02-11
3928,2025-05-03,501.68,2025-05-29
3341,2025-06-19,1096.1,2025-07-19
2853,2025-01-29,676.32,2025-02-08
2186,2025-12-05,801.44,2025-12-18
1103,2025-01-27,642.9,2025-02-15
4641,2025-02-13,450.88,2025-02-22
2255,2025-09-18,1333.44,2025-10-18
1810,2025-01-21,1014.48,2025-02-08
1682,2025-02-19,837.12,2025-03-30
846,2025-09-21,1874.88,2025-10-13
2214,2025-11-03,117.18,2025-11-12
4397,2025-01-14,1500.1,2025-02-19
858,2025-07-27,484.8,2025-08-13
1477,2025-10-11,801.44,2025-11-15
2298,2025-04-09,1119.8,2025-04-26
2156,2025-06-07,124.04,2025-06-13
1513,2025-06-07,793.52,2025-07-02
2965,2025-12-24,185.22,2026-01-23
1557,2025-07-19,116.24,2025-08-03
4410,2025-07-21,147.86,2025-08-27
838,2025-12-12,414.4,2026-01-03
340,2025-07-30,447.86,2025-08-10
569,2025-05-29,604.86,2025-06-03
3460,2025-03-09,993.3,2025-03-21
2449,2025-11-05,689.81,2025-11-23
952,2025-06-19,1405.18,2025-07-21
365,2025-12-15,193.9,2026-01-02
3146,2025-07-21,1220.8,2025-08-28
3431,2025-03-07,100.6,2025-03-24
1906,2025-07-09,287.16,2025-07-14
2654,2025-05-25,862.56,2025-06-01
3943,2025-05-09,464.31,2025-06-16
3734,2025-12-09,50.3,2025-12-28
4665,2025-02-03,360.1,2025-03-04
464,2025-04-01,426.42,2025-04-11
595,2025-06-27,239.3,2025-07-24
2869,2025-05-07,496.16,2025-05-17
2316,2025-03-25,402.4,2025-04-02
2727,2025-06-28,244.16,2025-07-12
4024,2025-11-15,784.8,2025-12-11
409,2025-09-29,268.8,2025-10-28
3486,2025-06-09,1221.96,2025-06-20
2302,2025-08-19,677.82,2025-09-20
3170,2025-06-22,2007.4,2025-06-29
1962,2025-10-07,71.07,2025-11-02
3908,2025-07-31,514.4,2025-08-06
1967,2025-05-03,189.52,2025-05-09
368,2025-02-12,940.65,2025-02-21
2248,2025-08-14,740.88,2025-08-23
1798,2025-09-02,385.92,2025-10-11
32,2025-05-10,142.14,2025-06-04
2579,2025-02-28,742.49,2025-03-29
3555,2025-07-25,1807.52,2025-08-26
523,2025-11-12,1133.44,2025-11-30
2995,2025-04-10,548.05,2025-04-30
4486,2025-07-23,1355.64,2025-08-24
1763,2025-05-04,1529.64,2025-06-06
1653,2025-12-07,773.2,2026-01-03
2219,2025-02-19,621.6,2025-03-05
3484,2025-05-19,1256.81,2025-06-20
884,2025-08-09,855.8,2025-08-14
3449,2025-10-29,1254.96,2025-11-08
1253,2025-12-29,252.84,2026-01-13
4507,2025-02-21,438.97,2025-03-02
85,2025-05-17,165.83,2025-06-13
1024,2025-11-23,864.36,2025-12-20
3136,2025-10-24,1182.88,2025-11-10
1881,2025-09-12,355.35,2025-10-14
4592,2025-06-09,36.12,2025-06-19
4854,2025-12-09,1907.03,2026-01-08
3061,2025-04-15,402.96,2025-04-25
1070,2025-12-27,179.72,2026-02-01
840,2025-05-05,127.96,2025-05-20
2820,2025-02-14,44.93,2025-02-22
2549,2025-03-25,1133.76,2025-04-18
4004,2025-07-15,503.16,2025-08-15
2117,2025-05-16,632.1,2025-06-06
1135,2025-09-21,903.33,2025-10-27
3482,2025-07-23,590.94,2025-07-28
4103,2025-08-11,779.46,2025-09-08
378,2025-11-18,71.88,2025-12-04
1130,2025-08-27,362.6,2025-09-11
2289,2025-10-23,193.3,2025-11-09
460,2025-03-16,150.9,2025-04-22
2757,2025-12-22,666.72,2026-01-09
2494,2025-04-05,470.88,2025-05-14
3491,2025-03-03,295.72,2025-03-25
1433,2025-05-26,248.4,2025-06-10
2362,2025-03-08,112.97,2025-03-22
625,2026-01-03,734.54,2026-01-25
75,2025-01-26,604.44,2025-02-15
1161,2025-11-17,154.32,2025-12-21
2677,2025-03-15,416.52,2025-03-26
3125,2025-03-28,379.89,2025-04-11
4490,2025-11-19,1075.2,2025-12-23
3112,2025-12-06,322.56,2025-12-18
2161,2025-10-25,489.8,2025-11-16
4163,2025-11-27,1394.4,2025-12-03
2552,2025-01-27,752.76,2025-02-26
3201,2025-04-25,1016.73,2025-06-03
2751,2025-01-30,166.2,2025-02-28
3227,2025-01-09,916.74,2025-01-28
2633,2025-04-12,95.72,2025-05-11
4121,2025-05-17,1527.0,2025-05-23
4655,2025-07-20,246.96,2025-08-03
3066,2025-06-02,225.94,2025-06-27
3937,2025-09-06,138.84,2025-09-17
2550,2025-03-14,1882.92,2025-03-20
948,2025-06-20,504.05,2025-07-28
4152,2025-01-24,55.4,2025-02-11
4808,2025-05-17,750.05,2025-06-14
677,2025-09-23,2146.43,2025-10-25
2374,2025-11-04,2121.4,2025-12-04
697,2025-01-23,789.04,2025-01-29
853,2025-08-05,1111.32,2025-09-10
4331,2025-08-22,124.04,2025-09-24
2768,2025-12-01,627.84,2025-12-25
2197,2025-08-29,1054.62,2025-09-09
3755,2025-05-24,51.8,2025-05-29
3409,2025-05-17,2082.59,2025-05-24
4852,2025-02-14,504.05,2025-03-04
4332,2025-01-27,50.09,2025-02-09
199,2026-01-02,861.48,2026-01-07
4855,2025-06-15,2208.56,2025-07-24
3021,2025-04-22,295.72,2025-05-26
2142,2025-05-15,478.6,2025-06-18
2181,2025-03-17,255.92,2025-04-07
2369,2025-01-12,1288.98,2025-01-20
1641,2025-09-10,632.1,2025-10-10
816,2025-06-06,449.3,2025-06-16
1863,2025-04-25,1162.4,2025-05-24
3498,2025-03-23,1052.48,2025-04-15
2813,2025-08-26,167.28,2025-10-04
4514,2025-08-18,1661.4,2025-09-10
4794,2025-04-10,73.93,2025-04-20
54,2025-11-29,407.2,2025-12-13
4807,2025-12-14,51.44,2026-01-05
3333,2025-10-29,124.04,2025-11-23
352,2025-08-24,750.06,2025-09-25
1310,2025-10-18,1972.98,2025-11-25
226,2025-11-30,284.28,2025-12-15
4341,2025-04-02,44.93,2025-04-30
1277,2025-10-26,361.2,2025-11-27
2242,2025-04-18,234.36,2025-05-19
1187,2025-12-08,1178.65,2025-12-26
2287,2025-06-19,518.0,2025-07-16
2251,2025-01-26,1640.52,2025-02-18
4588,2025-11-12,1806.0,2025-11-17
3008,2025-12-03,103.5,2026-01-06
3283,2025-10-24,1275.48,2025-11-02
1252,2025-01-24,1478.6,2025-02-09
2745,2025-11-26,116.24,2025-12-12
1626,2025-06-25,488.32,2025-07-12
1675,2025-01-14,801.44,2025-01-20
3814,2025-07-21,872.64,2025-08-01
416,2025-06-15,1966.68,2025-06-24
4543,2025-06-30,470.88,2025-07-11
2092,2025-09-02,813.68,2025-10-04
3500,2025-06-27,393.3,2025-07-19
4058,2025-11-06,83.34,2025-12-02
2360,2025-01-18,215.64,2025-02-09
3468,2025-02-10,1694.55,2025-03-19
1144,2025-03-18,215.04,2025-04-14
4524,2025-12-14,976.64,2026-01-16
2673,2025-08-23,771.6,2025-08-29
1898,2025-12-01,176.05,2025-12-16
2846,2025-08-12,382.24,2025-09-14
843,2025-11-09,920.04,2025-12-06
2357,2025-06-12,287.91,2025-06-21
1263,2025-07-18,305.4,2025-08-25
2971,2025-03-01,1421.88,2025-03-17
1594,2025-05-25,1115.52,2025-06-08
38,2025-12-06,587.76,2025-12-14
3408,2025-04-18,1323.4,2025-05-23
2200,2025-09-18,677.7,2025-10-04
4630,2025-08-24,431.28,2025-09-04
2629,2025-01-12,1628.8,2025-01-28
366,2025-04-05,1028.61,2025-05-14
2815,2025-02-20,1045.8,2025-03-20
865,2025-04-27,469.56,2025-05-11
2566,2025-12-28,48.48,2026-01-20
1792,2025-05-25,1512.15,2025-06-05
1521,2025-12-02,686.08,2025-12-14
3194,2025-05-05,1272.84,2025-05-15
2734,2025-03-04,591.36,2025-04-06
2222,2025-01-14,957.2,2025-02-10
4766,2025-04-04,805.92,2025-05-05
1047,2025-03-03,801.99,2025-03-25
4283,2025-06-06,1583.46,2025-07-08
2021,2025-12-08,764.48,2025-12-29
3598,2025-09-15,109.61,2025-09-29
1038,2025-07-02,277.68,2025-08-06
4680,2025-10-08,440.82,2025-10-17
317,2025-11-11,270.62,2025-12-04
1249,2025-07-22,765.76,2025-08-25
928,2025-03-21,1083.42,2025-04-09
1092,2025-03-21,1338.24,2025-04-26
